"","married-slope_2022","married-slope_2023","married-acc_2022","married-acc_2023","married-steady_slope","married-val_2022","unmarried-slope_2022","unmarried-slope_2023","unmarried-acc_2022","unmarried-acc_2023","unmarried-steady_slope","unmarried-val_2022"
"Steuben County, New York","","","","","",55792.0,0.0,0.0,0.0,0.0,0.0,17284.0
"Stevens County, Kansas",-77711819.678029,-77711819.678029,0.0,0.0,1.0,3253.0,0.0,0.0,0.0,0.0,0.0,554.0
"Stevens County, Minnesota",0.0,0.0,0.0,0.0,0.0,6109.0,0.0,0.0,0.0,0.0,0.0,2062.0
"Stevens County, Washington",0.0,0.0,0.0,0.0,0.0,31589.0,0.0,0.0,0.0,0.0,0.0,7041.0
"Stewart County, Georgia","","","","","",1391.0,-13200455.767578293,-13200455.767578293,0.0,0.0,1.0,729.0
"Stewart County, Tennessee",0.0,0.0,0.0,0.0,0.0,9429.0,0.0,0.0,0.0,0.0,0.0,2093.0
"Stillwater County, Montana",-61282955.26884768,-61282955.26884768,0.0,0.0,1.0,6402.0,0.0,0.0,0.0,0.0,0.0,1337.0
"Stoddard County, Missouri",-13716834.7237481,-13716834.7237481,0.0,0.0,1.0,17212.0,-45535282.35726972,-45535282.35726972,0.0,0.0,1.0,4699.0
"Stokes County, North Carolina",-13058853.790584095,-13058853.790584095,0.0,0.0,1.0,27997.0,0.0,0.0,0.0,0.0,0.0,7505.0
"Stone County, Arkansas",-118651849.35619912,-118651849.35619912,0.0,0.0,1.0,6152.0,0.0,0.0,0.0,0.0,0.0,1999.0
"Stone County, Mississippi",0.0,0.0,0.0,0.0,0.0,11939.0,0.0,0.0,0.0,0.0,0.0,1974.0
"Stone County, Missouri",0.0,0.0,0.0,0.0,0.0,21235.0,0.0,0.0,0.0,0.0,0.0,4686.0
"Stonewall County, Texas","","","","","",848.0,-1679508.6838866768,-1679508.6838866768,0.0,0.0,1.0,147.0
"Storey County, Nevada","","","","","",2300.0,0.0,0.0,0.0,0.0,0.0,987.0
"Story County, Iowa",0.0,0.0,0.0,0.0,0.0,45646.0,0.0,0.0,0.0,0.0,0.0,31370.0
"Strafford County, New Hampshire",0.0,0.0,0.0,0.0,0.0,75113.0,0.0,0.0,0.0,0.0,0.0,27543.0
"Stutsman County, North Dakota","","","","","",11903.0,0.0,0.0,0.0,0.0,0.0,4612.0
"Sublette County, Wyoming",-101048695.9485286,-101048695.9485286,0.0,0.0,1.0,6136.0,0.0,0.0,0.0,0.0,0.0,1362.0
"Suffolk County, Massachusetts",0.0,0.0,0.0,0.0,0.0,303964.0,0.0,0.0,0.0,0.0,0.0,241000.0
"Suffolk County, New York","","","","","",1020938.0,0.0,0.0,0.0,0.0,0.0,176321.0
"Suffolk city, Virginia",0.0,0.0,0.0,0.0,0.0,59117.0,0.0,0.0,0.0,0.0,0.0,12824.0
"Sullivan County, Indiana",-13773896.910836454,-13773896.910836454,0.0,0.0,1.0,11464.0,"","","","","",2866.0
"Sullivan County, Missouri",-9519811.488289142,-9519811.488289142,0.0,0.0,1.0,3346.0,"","","","","",986.0
"Sullivan County, New Hampshire",-181998483625677.9,-182088492766936.9,-90009141258.99051,-90009141258.99051,1.0,24709.0,0.0,0.0,0.0,0.0,0.0,8109.0
"Sullivan County, New York","","","","","",41430.0,0.0,0.0,0.0,0.0,0.0,14523.0
"Sullivan County, Pennsylvania",-85048683064614.5,-85090744727851.2,-42061663236.70387,-42061663236.70387,1.0,3522.0,0.0,0.0,0.0,0.0,0.0,1129.0
"Sullivan County, Tennessee",-28676290.339297634,-28676290.339297634,0.0,0.0,1.0,92157.0,0.0,0.0,0.0,0.0,0.0,28914.0
"Sully County, South Dakota",-5169980.7806436615,-5169980.7806436615,0.0,0.0,1.0,815.0,0.0,0.0,0.0,0.0,0.0,324.0
"Summers County, West Virginia",-114578239.61670443,-114578239.61670443,0.0,0.0,1.0,6420.0,0.0,0.0,0.0,0.0,0.0,2261.0
"Summit County, Colorado",0.0,0.0,0.0,0.0,0.0,17349.0,0.0,0.0,0.0,0.0,0.0,9821.0
"Summit County, Ohio","","","","","",297507.0,0.0,0.0,0.0,0.0,0.0,111099.0
"Summit County, Utah",0.0,0.0,0.0,0.0,0.0,30166.0,0.0,0.0,0.0,0.0,0.0,5610.0
"Sumner County, Kansas",-40556801238489.51,-40576859003691.52,-20057765202.022976,-20057765202.022976,1.0,14998.0,0.0,0.0,0.0,0.0,0.0,3907.0
"Sumner County, Tennessee",0.0,0.0,0.0,0.0,0.0,131685.0,0.0,0.0,0.0,0.0,0.0,26268.0
"Sumter County, Alabama","","","","","",4667.0,-44999201.13128226,-44999201.13128226,0.0,0.0,1.0,2089.0
"Sumter County, Florida",0.0,0.0,0.0,0.0,0.0,84017.0,0.0,0.0,0.0,0.0,0.0,25902.0
"Sumter County, Georgia",-2451822.895079225,-2451822.895079225,0.0,0.0,1.0,11894.0,0.0,0.0,0.0,0.0,0.0,5252.0
"Sumter County, South Carolina",-19124230.92091206,-19124230.92091206,0.0,0.0,1.0,56236.0,0.0,0.0,0.0,0.0,0.0,15762.0
"Sunflower County, Mississippi",-6328911.389616154,-6328911.389616154,0.0,0.0,1.0,8457.0,0.0,0.0,0.0,0.0,0.0,3660.0
"Surry County, North Carolina",-171161031.72854614,-171161031.72854614,0.0,0.0,1.0,44166.0,0.0,0.0,0.0,0.0,0.0,11310.0
"Surry County, Virginia","","","","","",3840.0,"","","","","",993.0
"Susquehanna County, Pennsylvania",-195739133.67787376,-195739133.67787376,0.0,0.0,1.0,22789.0,0.0,0.0,0.0,0.0,0.0,6583.0
"Sussex County, Delaware",0.0,0.0,0.0,0.0,0.0,146606.0,0.0,0.0,0.0,0.0,0.0,38384.0
"Sussex County, New Jersey",-206695736474711.34,-206797959885430.78,-102223410719.44229,-102223410719.44229,1.0,99619.0,0.0,0.0,0.0,0.0,0.0,20112.0
"Sussex County, Virginia","","","","","",4466.0,"","","","","",1664.0
"Sutter County, California",0.0,0.0,0.0,0.0,0.0,60873.0,0.0,0.0,0.0,0.0,0.0,11581.0
"Sutton County, Texas",-32088762.84108794,-32088762.84108794,0.0,0.0,1.0,2131.0,-3048243.7608391074,-3048243.7608391074,0.0,0.0,1.0,245.0
"Suwannee County, Florida",0.0,0.0,0.0,0.0,0.0,24556.0,0.0,0.0,0.0,0.0,0.0,5902.0
"Swain County, North Carolina",-19861188.606821448,-19861188.606821448,0.0,0.0,1.0,7899.0,-4209493.940099325,-4209493.940099325,0.0,0.0,1.0,2216.0
"Sweet Grass County, Montana",-3049631.150123822,-3049631.150123822,0.0,0.0,1.0,2728.0,0.0,0.0,0.0,0.0,0.0,494.0
"Sweetwater County, Wyoming",-195685463.27826005,-195685463.27826005,0.0,0.0,1.0,27456.0,0.0,0.0,0.0,0.0,0.0,6744.0
"Swift County, Minnesota",-18322758668909.844,-18331820369537.4,-9061700627.552233,-9061700627.552233,1.0,5858.0,"","","","","",1648.0
"Swisher County, Texas",-17951078.68659977,-17951078.68659977,0.0,0.0,1.0,3928.0,0.0,0.0,0.0,0.0,0.0,1274.0
"Switzerland County, Indiana",-72913032.24211766,-72913032.24211766,0.0,0.0,1.0,5502.0,0.0,0.0,0.0,0.0,0.0,1746.0
"Talbot County, Georgia","","","","","",2804.0,0.0,0.0,0.0,0.0,0.0,1067.0
"Talbot County, Maryland",-20033642327594.844,-20043550162573.87,-9907834979.028414,-9907834979.028414,1.0,22910.0,0.0,0.0,0.0,0.0,0.0,7590.0
"Taliaferro County, Georgia",-8872223.189943668,-8872223.189943668,0.0,0.0,1.0,603.0,-7884022.177906456,-7884022.177906456,0.0,0.0,1.0,266.0
"Talladega County, Alabama",-235290007691522.78,-235406372680489.9,-116364988967.12349,-116364988967.12349,1.0,42898.0,0.0,0.0,0.0,0.0,0.0,12365.0
"Tallahatchie County, Mississippi",-1123372819001.8801,-1123928394085.462,-555575083.5819027,-555575083.5819027,1.0,5055.0,0.0,0.0,0.0,0.0,0.0,1671.0
"Tallapoosa County, Alabama","","","","","",21927.0,0.0,0.0,0.0,0.0,0.0,6600.0
"Tama County, Iowa",-24324973.55049761,-24324973.55049761,0.0,0.0,1.0,10519.0,0.0,0.0,0.0,0.0,0.0,2571.0
"Taney County, Missouri",0.0,0.0,0.0,0.0,0.0,35938.0,0.0,0.0,0.0,0.0,0.0,9339.0
"Tangipahoa Parish, Louisiana",0.0,0.0,0.0,0.0,0.0,70194.0,0.0,0.0,0.0,0.0,0.0,21716.0
"Taos County, New Mexico",-62323858.99136714,-62323858.99136714,0.0,0.0,1.0,15117.0,0.0,0.0,0.0,0.0,0.0,7495.0
"Tarrant County, Texas",0.0,0.0,0.0,0.0,0.0,1287798.0,0.0,0.0,0.0,0.0,0.0,306021.0
"Tate County, Mississippi",0.0,0.0,0.0,0.0,0.0,16511.0,-21136081.746845547,-21136081.746845547,0.0,0.0,1.0,3227.0
"Tattnall County, Georgia",-104800378103941.73,-104852208162351.2,-51830058409.46712,-51830058409.46712,1.0,11158.0,0.0,0.0,0.0,0.0,0.0,2903.0
"Taylor County, Florida","","","","","",10691.0,-14372540.526654433,-14372540.526654433,0.0,0.0,1.0,2870.0
"Taylor County, Georgia",-31560658.326861743,-31560658.326861743,0.0,0.0,1.0,3762.0,0.0,0.0,0.0,0.0,0.0,1244.0
"Taylor County, Iowa",-4452043.025466464,-4452043.025466464,0.0,0.0,1.0,3750.0,0.0,0.0,0.0,0.0,0.0,1147.0
"Taylor County, Kentucky",0.0,0.0,0.0,0.0,0.0,15436.0,0.0,0.0,0.0,0.0,0.0,3766.0
"Taylor County, Texas",0.0,0.0,0.0,0.0,0.0,81702.0,0.0,0.0,0.0,0.0,0.0,24250.0
"Taylor County, West Virginia",-12809976.78093736,-12809976.78093736,0.0,0.0,1.0,10126.0,0.0,0.0,0.0,0.0,0.0,2780.0
"Taylor County, Wisconsin",-15614717.08212366,-15614717.08212366,0.0,0.0,1.0,13566.0,-30234992.150446136,-30234992.150446136,0.0,0.0,1.0,3096.0
"Tazewell County, Illinois",-271362959.84422225,-271362959.84422225,0.0,0.0,1.0,85167.0,0.0,0.0,0.0,0.0,0.0,22903.0
"Tazewell County, Virginia",-15917088.606545018,-15917088.606545018,0.0,0.0,1.0,22937.0,0.0,0.0,0.0,0.0,0.0,5818.0
"Tehama County, California",0.0,0.0,0.0,0.0,0.0,38932.0,0.0,0.0,0.0,0.0,0.0,9309.0
"Telfair County, Georgia",-106562598.4915346,-106562598.4915346,0.0,0.0,1.0,4518.0,-28587153.025388185,-28587153.025388185,0.0,0.0,1.0,1031.0
"Teller County, Colorado",0.0,0.0,0.0,0.0,0.0,16720.0,0.0,0.0,0.0,0.0,0.0,4827.0
"Tensas Parish, Louisiana","","","","","",1832.0,0.0,0.0,0.0,0.0,0.0,851.0
"Terrebonne Parish, Louisiana",-13879661992836.434,-13886526316275.027,-6864323438.594056,-6864323438.594056,1.0,64055.0,0.0,0.0,0.0,0.0,0.0,16112.0
"Terrell County, Georgia",-43950752619413.39,-43972488896673.24,-21736277259.84851,-21736277259.84851,1.0,4156.0,0.0,0.0,0.0,0.0,0.0,1379.0
"Terrell County, Texas",-14220000185858.896,-14227032826900.37,-7032641041.473494,-7032641041.473494,1.0,481.0,0.0,0.0,0.0,0.0,0.0,213.0
"Terry County, Texas",-19402094.84329175,-19402094.84329175,0.0,0.0,1.0,6218.0,0.0,0.0,0.0,0.0,0.0,1560.0
"Teton County, Idaho",0.0,0.0,0.0,0.0,0.0,7678.0,0.0,0.0,0.0,0.0,0.0,2483.0
"Teton County, Montana","","","","","",4512.0,0.0,0.0,0.0,0.0,0.0,913.0
"Teton County, Wyoming",0.0,0.0,0.0,0.0,0.0,13981.0,-25571475.01450852,-25571475.01450852,0.0,0.0,1.0,5356.0
"Texas County, Missouri",0.0,0.0,0.0,0.0,0.0,15979.0,0.0,0.0,0.0,0.0,0.0,3637.0
"Texas County, Oklahoma",-52401202.26638456,-52401202.26638456,0.0,0.0,1.0,12100.0,0.0,0.0,0.0,0.0,0.0,3268.0
"Thayer County, Nebraska",-30689430.219590843,-30689430.219590843,0.0,0.0,1.0,3171.0,0.0,0.0,0.0,0.0,0.0,882.0
"Thomas County, Georgia",0.0,0.0,0.0,0.0,0.0,25658.0,0.0,0.0,0.0,0.0,0.0,7178.0
"Thomas County, Kansas",0.0,0.0,0.0,0.0,0.0,5272.0,-11688168443496.186,-11693948942231.842,-5780498735.65612,-5780498735.65612,1.0,1300.0
"Thomas County, Nebraska",-453436.11058218905,-453436.11058218905,0.0,0.0,1.0,464.0,"","","","","",101.0
"Throckmorton County, Texas","","","","","",860.0,0.0,0.0,0.0,0.0,0.0,326.0
"Thurston County, Nebraska","","","","","",3255.0,-7733019.940453262,-7733019.940453262,0.0,0.0,1.0,593.0
"Thurston County, Washington",0.0,0.0,0.0,0.0,0.0,181996.0,0.0,0.0,0.0,0.0,0.0,52977.0
"Tift County, Georgia","","","","","",20568.0,0.0,0.0,0.0,0.0,0.0,6169.0
"Tillamook County, Oregon",0.0,0.0,0.0,0.0,0.0,16436.0,0.0,0.0,0.0,0.0,0.0,5295.0
"Tillman County, Oklahoma","","","","","",4013.0,0.0,0.0,0.0,0.0,0.0,1056.0
"Tioga County, New York",-90399342.32626806,-90399342.32626806,0.0,0.0,1.0,29716.0,0.0,0.0,0.0,0.0,0.0,8144.0
"Tioga County, Pennsylvania",-84716618693472.2,-84758516131006.06,-41897437533.86382,-41897437533.86382,1.0,26087.0,0.0,0.0,0.0,0.0,0.0,6795.0
"Tippah County, Mississippi",0.0,0.0,0.0,0.0,0.0,13611.0,0.0,0.0,0.0,0.0,0.0,2683.0
"Tippecanoe County, Indiana",0.0,0.0,0.0,0.0,0.0,92766.0,0.0,0.0,0.0,0.0,0.0,49222.0
"Tipton County, Indiana",-30259674609527.223,-30274639829413.24,-14965219886.017744,-14965219886.017744,1.0,11165.0,-21603680.932618294,-21603680.932618294,0.0,0.0,1.0,1768.0
"Tipton County, Tennessee",0.0,0.0,0.0,0.0,0.0,38807.0,-45467986309159.53,-45490472949272.87,-22486640113.333233,-22486640113.333233,1.0,6058.0
"Tishomingo County, Mississippi",-36836885.11517625,-36836885.11517625,0.0,0.0,1.0,11506.0,0.0,0.0,0.0,0.0,0.0,3585.0
"Titus County, Texas",0.0,0.0,0.0,0.0,0.0,20416.0,0.0,0.0,0.0,0.0,0.0,3728.0
"Toa Alta Municipio, Puerto Rico",-283067897.4523536,-283067897.4523536,0.0,0.0,1.0,35712.0,0.0,0.0,0.0,0.0,0.0,6503.0
"Toa Baja Municipio, Puerto Rico","","","","","",31382.0,0.0,0.0,0.0,0.0,0.0,11493.0
"Todd County, Kentucky",0.0,0.0,0.0,0.0,0.0,8658.0,0.0,0.0,0.0,0.0,0.0,1449.0
"Todd County, Minnesota",-131861.98154672972,-131861.98154672972,0.0,0.0,1.0,16776.0,0.0,0.0,0.0,0.0,0.0,3648.0
"Todd County, South Dakota",-58820645836535.69,-58849736165831.695,-29090329296.012123,-29090329296.012123,1.0,2701.0,0.0,0.0,0.0,0.0,0.0,938.0
"Tom Green County, Texas",0.0,0.0,0.0,0.0,0.0,68924.0,0.0,0.0,0.0,0.0,0.0,19986.0
"Tompkins County, New York",-157584675126868.44,-157662610178859.97,-77935051991.52779,-77935051991.52779,1.0,46156.0,0.0,0.0,0.0,0.0,0.0,29942.0
"Tooele County, Utah",0.0,0.0,0.0,0.0,0.0,55713.0,0.0,0.0,0.0,0.0,0.0,5920.0
"Toole County, Montana","","","","","",3149.0,0.0,0.0,0.0,0.0,0.0,932.0
"Toombs County, Georgia",-236542154725413.22,-236659138976019.25,-116984250606.04022,-116984250606.04022,1.0,15111.0,0.0,0.0,0.0,0.0,0.0,4122.0
"Torrance County, New Mexico",-83054482239989.8,-83095557651582.27,-41075411592.47782,-41075411592.47782,1.0,9045.0,0.0,0.0,0.0,0.0,0.0,2198.0
"Towner County, North Dakota",-20211051.577295337,-20211051.577295337,0.0,0.0,1.0,1352.0,0.0,0.0,0.0,0.0,0.0,440.0
"Towns County, Georgia",0.0,0.0,0.0,0.0,0.0,7662.0,0.0,0.0,0.0,0.0,0.0,2109.0
"Traill County, North Dakota","","","","","",5285.0,-8882059.90783306,-8882059.90783306,0.0,0.0,1.0,1368.0
"Transylvania County, North Carolina",-152078734.38368094,-152078734.38368094,0.0,0.0,1.0,19457.0,0.0,0.0,0.0,0.0,0.0,6266.0
"Traverse County, Minnesota",-2927738.520580383,-2927738.520580383,0.0,0.0,1.0,2117.0,"","","","","",593.0
"Travis County, Texas",0.0,0.0,0.0,0.0,0.0,713673.0,0.0,0.0,0.0,0.0,0.0,322714.0
"Treasure County, Montana",-1157577.6054148837,-1157577.6054148837,0.0,0.0,1.0,456.0,0.0,0.0,0.0,0.0,0.0,135.0
"Trego County, Kansas",-22627538173944.473,-22638728845642.76,-11190671698.291344,-11190671698.291344,1.0,2017.0,0.0,0.0,0.0,0.0,0.0,459.0
"Trempealeau County, Wisconsin",0.0,0.0,0.0,0.0,0.0,19973.0,0.0,0.0,0.0,0.0,0.0,5439.0
"Treutlen County, Georgia","","","","","",3274.0,0.0,0.0,0.0,0.0,0.0,947.0
"Trigg County, Kentucky","","","","","",9469.0,0.0,0.0,0.0,0.0,0.0,2092.0
"Trimble County, Kentucky",-6725384.272346422,-6725384.272346422,0.0,0.0,1.0,5378.0,0.0,0.0,0.0,0.0,0.0,1310.0
"Trinity County, California",-197622825508447.12,-197720561821754.97,-97736313307.83748,-97736313307.83748,1.0,6696.0,0.0,0.0,0.0,0.0,0.0,4965.0
"Trinity County, Texas",-12770561.837055352,-12770561.837055352,0.0,0.0,1.0,8075.0,0.0,0.0,0.0,0.0,0.0,2309.0
"Tripp County, South Dakota","","","","","",3313.0,0.0,0.0,0.0,0.0,0.0,821.0
"Troup County, Georgia",0.0,0.0,0.0,0.0,0.0,37962.0,0.0,0.0,0.0,0.0,0.0,10148.0
"Trousdale County, Tennessee",0.0,0.0,0.0,0.0,0.0,5014.0,0.0,0.0,0.0,0.0,0.0,1365.0
"Trujillo Alto Municipio, Puerto Rico","","","","","",33992.0,0.0,0.0,0.0,0.0,0.0,8814.0
"Trumbull County, Ohio",-390362835983789.44,-390555893766175.1,-193057782385.653,-193057782385.653,1.0,109424.0,0.0,0.0,0.0,0.0,0.0,38144.0
"Tucker County, West Virginia",-27378966.967834573,-27378966.967834573,0.0,0.0,1.0,4082.0,0.0,0.0,0.0,0.0,0.0,1283.0
"Tulare County, California",0.0,0.0,0.0,0.0,0.0,285935.0,0.0,0.0,0.0,0.0,0.0,39211.0
"Tulsa County, Oklahoma",0.0,0.0,0.0,0.0,0.0,383070.0,0.0,0.0,0.0,0.0,0.0,123864.0
"Tunica County, Mississippi",-89991818.36680137,-89991818.36680137,0.0,0.0,1.0,3196.0,0.0,0.0,0.0,0.0,0.0,2146.0
"Tuolumne County, California",-21614169.971334856,-21614169.971334856,0.0,0.0,1.0,30587.0,0.0,0.0,0.0,0.0,0.0,11934.0
"Turner County, Georgia",-18203047083662.7,-18212049579747.598,-9002496084.897722,-9002496084.897722,1.0,4285.0,0.0,0.0,0.0,0.0,0.0,1419.0
"Turner County, South Dakota",-919180819239.3351,-919635409159.8296,-454589920.4944976,-454589920.4944976,1.0,6004.0,0.0,0.0,0.0,0.0,0.0,1348.0
"Tuscaloosa County, Alabama",0.0,0.0,0.0,0.0,0.0,126367.0,0.0,0.0,0.0,0.0,0.0,42053.0
"Tuscarawas County, Ohio",-11089240.626224611,-11089240.626224611,0.0,0.0,1.0,58517.0,0.0,0.0,0.0,0.0,0.0,15583.0
"Tuscola County, Michigan",-70656575260430.48,-70691519165109.23,-34943904678.74949,-34943904678.74949,1.0,33083.0,0.0,0.0,0.0,0.0,0.0,9548.0
"Twiggs County, Georgia",-26575809287882.37,-26588952615917.92,-13143328035.550497,-13143328035.550497,1.0,4843.0,"","","","","",1209.0
"Twin Falls County, Idaho",0.0,0.0,0.0,0.0,0.0,61008.0,0.0,0.0,0.0,0.0,0.0,12843.0
"Tyler County, Texas",-99406726.56722577,-99406726.56722577,0.0,0.0,1.0,11097.0,-42508477645396.74,-42529500631373.695,-21022985976.952076,-21022985976.952076,1.0,2556.0
"Tyler County, West Virginia",-104630594855121.9,-104682340945554.7,-51746090432.800575,-51746090432.800575,1.0,4965.0,0.0,0.0,0.0,0.0,0.0,1313.0
"Tyrrell County, North Carolina",-16377874.163435498,-16377874.163435498,0.0,0.0,1.0,1730.0,0.0,0.0,0.0,0.0,0.0,508.0
"Uinta County, Wyoming",-15505976.469712587,-15505976.469712587,0.0,0.0,1.0,13911.0,0.0,0.0,0.0,0.0,0.0,3378.0
"Uintah County, Utah",0.0,0.0,0.0,0.0,0.0,26184.0,0.0,0.0,0.0,0.0,0.0,3766.0
"Ulster County, New York",-296098504545420.94,-296244942974968.6,-146438429547.6864,-146438429547.6864,1.0,96167.0,0.0,0.0,0.0,0.0,0.0,37676.0
"Umatilla County, Oregon",0.0,0.0,0.0,0.0,0.0,44070.0,0.0,0.0,0.0,0.0,0.0,11945.0
"Unicoi County, Tennessee",-143739358267274.2,-143810445981550.78,-71087714276.59476,-71087714276.59476,1.0,11201.0,0.0,0.0,0.0,0.0,0.0,3085.0
"Union County, Arkansas",-91038342287559.69,-91083366195713.77,-45023908154.085365,-45023908154.085365,1.0,21518.0,0.0,0.0,0.0,0.0,0.0,6516.0
"Union County, Florida",-31650136278131.914,-31665789164520.703,-15652886388.789701,-15652886388.789701,1.0,6932.0,"","","","","",1378.0
"Union County, Georgia",0.0,0.0,0.0,0.0,0.0,17318.0,0.0,0.0,0.0,0.0,0.0,3837.0
"Union County, Illinois",-47565555105321.2,-47589079118726.41,-23524013405.203796,-23524013405.203796,1.0,10254.0,0.0,0.0,0.0,0.0,0.0,3219.0
"Union County, Indiana",-49871205043035.17,-49895869338308.68,-24664295273.509274,-24664295273.509274,1.0,5061.0,0.0,0.0,0.0,0.0,0.0,875.0
"Union County, Iowa",-39668908.25337174,-39668908.25337174,0.0,0.0,1.0,7102.0,0.0,0.0,0.0,0.0,0.0,2556.0
"Union County, Kentucky","","","","","",8094.0,-31128998.12244121,-31128998.12244121,0.0,0.0,1.0,1769.0
"Union County, Mississippi",-23802057.23356575,-23802057.23356575,0.0,0.0,1.0,16440.0,0.0,0.0,0.0,0.0,0.0,3525.0
"Union County, New Jersey",0.0,0.0,0.0,0.0,0.0,348540.0,0.0,0.0,0.0,0.0,0.0,67300.0
"Union County, New Mexico",-27339784.81873693,-27339784.81873693,0.0,0.0,1.0,1425.0,0.0,0.0,0.0,0.0,0.0,713.0
"Union County, North Carolina",0.0,0.0,0.0,0.0,0.0,181016.0,0.0,0.0,0.0,0.0,0.0,19614.0
"Union County, Ohio",0.0,0.0,0.0,0.0,0.0,44604.0,0.0,0.0,0.0,0.0,0.0,7096.0
"Union County, Oregon",-41162949310925.32,-41183306852622.12,-20357541696.798283,-20357541696.798283,1.0,15787.0,0.0,0.0,0.0,0.0,0.0,4956.0
"Union County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,24378.0,0.0,0.0,0.0,0.0,0.0,5936.0
"Union County, South Carolina",-23946309.45176156,-23946309.45176156,0.0,0.0,1.0,13893.0,0.0,0.0,0.0,0.0,0.0,4781.0
"Union County, South Dakota",0.0,0.0,0.0,0.0,0.0,11116.0,0.0,0.0,0.0,0.0,0.0,2886.0
"Union County, Tennessee",0.0,0.0,0.0,0.0,0.0,12902.0,-266281.4094534209,-266281.4094534209,0.0,0.0,1.0,2239.0
"Union Parish, Louisiana",-27285778.007151257,-27285778.007151257,0.0,0.0,1.0,12181.0,0.0,0.0,0.0,0.0,0.0,3019.0
"Upshur County, Texas",0.0,0.0,0.0,0.0,0.0,26044.0,0.0,0.0,0.0,0.0,0.0,5097.0
"Upshur County, West Virginia",-26180280.124948468,-26180280.124948468,0.0,0.0,1.0,13141.0,0.0,0.0,0.0,0.0,0.0,3970.0
"Upson County, Georgia",-254134657089877.3,-254260341885668.56,-125684795791.2353,-125684795791.2353,1.0,14413.0,0.0,0.0,0.0,0.0,0.0,4519.0
"Upton County, Texas",0.0,0.0,0.0,0.0,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,498.0
"Utah County, Utah",0.0,0.0,0.0,0.0,0.0,511589.0,0.0,0.0,0.0,0.0,0.0,60688.0
"Utuado Municipio, Puerto Rico",-28891641965646.645,-28905930611524.81,-14288645878.164003,-14288645878.164003,1.0,13605.0,0.0,0.0,0.0,0.0,0.0,4127.0
"Uvalde County, Texas",-38278837000176.555,-38297768175745.38,-18931175568.83157,-18931175568.83157,1.0,13605.0,0.0,0.0,0.0,0.0,0.0,2761.0
"Val Verde County, Texas",-184990608.686897,-184990608.686897,0.0,0.0,1.0,29170.0,0.0,0.0,0.0,0.0,0.0,5090.0
"Valencia County, New Mexico",-310083940.7239957,-310083940.7239957,0.0,0.0,1.0,40980.0,0.0,0.0,0.0,0.0,0.0,10895.0
"Valley County, Idaho",0.0,0.0,0.0,0.0,0.0,7708.0,0.0,0.0,0.0,0.0,0.0,2457.0
"Valley County, Montana",-34262302.239470184,-34262302.239470184,0.0,0.0,1.0,4705.0,0.0,0.0,0.0,0.0,0.0,1322.0
"Valley County, Nebraska",-20738900.521815848,-20738900.521815848,0.0,0.0,1.0,2741.0,"","","","","",679.0
"Van Buren County, Arkansas",-22673891.553979192,-22673891.553979192,0.0,0.0,1.0,9354.0,-40208884060582.32,-40228769759919.9,-19885699337.577908,-19885699337.577908,1.0,2741.0
"Van Buren County, Iowa",-16789265.30437142,-16789265.30437142,0.0,0.0,1.0,4976.0,0.0,0.0,0.0,0.0,0.0,1181.0
"Van Buren County, Michigan","","","","","",47899.0,0.0,0.0,0.0,0.0,0.0,10312.0
"Van Buren County, Tennessee",0.0,0.0,0.0,0.0,0.0,3898.0,0.0,0.0,0.0,0.0,0.0,1027.0
"Van Wert County, Ohio",-117150821149987.14,-117208759241554.89,-57938091567.74875,-57938091567.74875,1.0,18143.0,-27514990021255.246,-27528597830365.66,-13607809110.413174,-13607809110.413174,1.0,4204.0
"Van Zandt County, Texas",0.0,0.0,0.0,0.0,0.0,39233.0,0.0,0.0,0.0,0.0,0.0,7448.0
"Vance County, North Carolina","","","","","",19643.0,0.0,0.0,0.0,0.0,0.0,6749.0
"Vanderburgh County, Indiana",-66491442.65949209,-66491442.65949209,0.0,0.0,1.0,95054.0,0.0,0.0,0.0,0.0,0.0,37254.0
"Vega Alta Municipio, Puerto Rico","","","","","",18620.0,0.0,0.0,0.0,0.0,0.0,3906.0
"Vega Baja Municipio, Puerto Rico",-100242424737277.17,-100292000614990.95,-49575877713.787415,-49575877713.787415,1.0,24367.0,0.0,0.0,0.0,0.0,0.0,8128.0
"Venango County, Pennsylvania",-9664448.539678453,-9664448.539678453,0.0,0.0,1.0,31020.0,0.0,0.0,0.0,0.0,0.0,8904.0
"Ventura County, California",0.0,0.0,0.0,0.0,0.0,539819.0,0.0,0.0,0.0,0.0,0.0,105076.0
"Vermilion County, Illinois",-40257875.39078589,-40257875.39078589,0.0,0.0,1.0,38010.0,0.0,0.0,0.0,0.0,0.0,14304.0
"Vermilion Parish, Louisiana","","","","","",35936.0,0.0,0.0,0.0,0.0,0.0,7530.0
"Vermillion County, Indiana","","","","","",9810.0,-26795415.956415646,-26795415.956415646,0.0,0.0,1.0,2373.0
"Vernon County, Missouri",-69073502.98065543,-69073502.98065543,0.0,0.0,1.0,11526.0,0.0,0.0,0.0,0.0,0.0,3883.0
"Vernon County, Wisconsin",0.0,0.0,0.0,0.0,0.0,21138.0,0.0,0.0,0.0,0.0,0.0,4936.0
